t,angII,angII_norm,diacid,ang17,at1r,at2r,ACE2,IR
0.0,0.021000000001939998,0.09999048352248717,0.0,9.858000000000002,16.2,5.4,0.3850817669777473,0.38508176697774726
0.002,0.07250708924318436,0.3452389957887795,3.5522360726030593,9.256851268824297,13.894934081492115,4.63209980405903,0.3850817669777473,0.4244806243590362
0.004,0.08779105895601187,0.4180128777691362,6.828923380134314,8.744194230042282,12.034019638461082,4.012413796871724,0.3850817669777473,0.46275187054250083
0.006000000000000001,0.09675122224693723,0.46067626156995994,9.850990365547128,8.313787479515906,10.495919538425705,3.5003340950334496,0.3850817669777473,0.49991931213469565
0.008,0.10361234037746764,0.4933451434420201,12.63777663943481,7.959957096538315,9.219101752905189,3.075318806040256,0.3850817669777473,0.5360075136186373
0.01,0.1095476910656159,0.5216060284481461,15.207153598812198,7.67743517608244,8.158977712451975,2.7224978394078154,0.3850817669777473,0.5710411129639603
0.012000000000000002,0.11501260477795143,0.5476269505650327,17.575635888929174,7.461297726281206,7.279995575958105,2.430020528899383,0.3850817669777473,0.6050447523012408
0.014,0.12022017378875076,0.5724225383421012,19.758484403281905,7.306979276994112,6.55371842859815,2.188410760082321,0.3850817669777473,0.6380430082637966
0.016,0.12528958641183588,0.5965603011664086,21.769801464213106,7.2101721172722035,5.955871725156052,1.9895805640914084,0.3850817669777473,0.6700603541838137
0.018,0.13028504733145152,0.6203459465342139,23.622618777724377,7.166855345749612,5.466295791469303,1.8268138346716214,0.3850817669777473,0.7011211001003326
0.02,0.1352492452642267,0.6439827347034361,25.328978711058074,7.17324525311355,5.067843922263484,1.6943987061903896,0.3850817669777473,0.7312493764853075
0.022000000000000002,0.1402048495353639,0.6675786045687379,26.900009399961103,7.225845053005228,4.746611378339431,1.5877036580443724,0.3850817669777473,0.7604690368675578
0.024000000000000004,0.14517666032045,0.6912516409657451,28.345994154060495,7.321319779751078,4.490187508303789,1.5025949371435368,0.3850817669777473,0.7888037290173295
0.026,0.1501781575280075,0.7150660278264043,29.676435593218507,7.456652198511692,4.289246858781674,1.4359667493773305,0.3850817669777473,0.8162767103931126
0.028,0.15519033116508074,0.7389312499894193,30.90011491487358,7.628996575054906,4.135655627445359,1.3851101958445897,0.3850817669777473,0.8429109207171394
0.03,0.16026213241916287,0.7630803861645994,32.025146662005966,7.8356823054270635,4.022403219291375,1.3476904355475992,0.3850817669777473,0.8687289516971402
0.032,0.1653676847460701,0.7873902264393446,33.05902933330553,8.074212547940094,3.9436029346955133,1.3217470191004377,0.3850817669777473,0.8937530347841535
0.034,0.17047195358940667,0.8116939554691942,34.00869215118747,8.342240721510608,3.8939986113971536,1.3055294439874356,0.3850817669777473,0.9180049889243922
0.036,0.17568714259618196,0.8365258254882632,34.88053827933906,8.637574327162495,3.869167971240319,1.2975648557176116,0.3850817669777473,0.9415062506917198
0.038,0.18093677763621846,0.861521708627375,35.680484759337155,8.958207446543755,3.865632633040849,1.296694924653828,0.3850817669777473,0.9642777186317633
0.04,0.18621294312635087,0.8866439152204352,36.4139994154132,9.302164544808265,3.8800012103118253,1.3017902310061122,0.3850817669777473,0.9863401831464126
0.042,0.19154049340979254,0.912010788019601,37.086134957533865,9.667654809177908,3.9096605332102357,1.3119805246364145,0.3850817669777473,1.0077138365040275
0.044000000000000004,0.1969139639444928,0.9375963078724049,37.701560495491634,10.053047573646825,3.952547070512876,1.3265786072874597,0.3850817669777473,1.0284182765364411
0.046000000000000006,0.2023332251972593,0.9633998580128212,38.264590660552635,10.45675927093272,4.006689170913276,1.3449278680163712,0.3850817669777473,1.04847287450429
0.04800000000000001,0.2077957922889157,0.9894096068089303,38.779212516287835,10.87736130538018,4.070620848806093,1.3665400897119022,0.3850817669777473,1.0678964034592813
0.049999999999999996,0.21330135604811606,1.0156240821563338,39.249110426425325,11.313417253439733,4.142763536066067,1.3908895554434406,0.3850817669777473,1.0867075811535452
0.052,0.21884762940483435,1.042032394281806,39.67768903481978,11.76371588409161,4.222171439213028,1.417661260760182,0.3850817669777473,1.104924163475584
0.054,0.22443365178895924,1.0686299694772576,40.068094500860475,12.226980324137322,4.307644885001868,1.4464556559092177,0.3850817669777473,1.122564099319379
0.056,0.23005791144520749,1.0954096095930828,40.423234122759474,12.702178139925254,4.398568316100118,1.4770676924120791,0.3850817669777473,1.1396441750932722
0.058,0.2357189280927223,1.1223642663436335,40.74579447110615,13.188188056759264,4.494059143788532,1.5092034024811654,0.3850817669777473,1.1561815136758835
0.06,0.2414150585901858,1.1494861159910594,41.038258145784006,13.684120107525711,4.593690715854131,1.5427206325408682,0.3850817669777473,1.1721920005879116
0.062,0.24714471224244647,1.1767675845173928,41.302919260759175,14.18906347108123,4.6969109849094925,1.5774354729617732,0.3850817669777473,1.1876914656030642
0.064,0.25290618992761443,1.2042005816359997,41.541897753316306,14.702275828732457,4.803433222276795,1.6132523549952478,0.3850817669777473,1.2026947163942387
0.066,0.25869796010760165,1.2317778150024064,41.75715260698593,15.222720359503954,4.9125589728316506,1.6499386233092468,0.3850817669777473,1.2172184493844946
0.068,0.26451828071640393,1.2594909898536577,41.950494070631905,15.749861666310151,5.024193344346298,1.6874625791184865,0.3850817669777473,1.2312758538550381
0.06999999999999999,0.2703654812653095,1.2873321522386105,42.123594949907435,16.282974437024148,5.138023475228508,1.7257199510213692,0.3850817669777473,1.2448814792041805
0.072,0.2762379438348783,1.315293598512165,42.27800104150187,16.82119387819531,5.253576418327339,1.7645531673378017,0.3850817669777473,1.258050873755503
0.074,0.2821340889320677,1.3433678079946532,42.41514077525494,17.364274474110502,5.370976244217294,1.8040034327048495,0.3850817669777473,1.270794687644731
0.076,0.28805226582877935,1.371546920824136,42.536334124274475,17.911426201526083,5.489837757704754,1.8439423923417217,0.3850817669777473,1.2831279415978876
0.078,0.2939908737203066,1.399823314846489,42.64280083862815,18.462054181936008,5.609945103360453,1.8842980734421586,0.3850817669777473,1.2950640211401203
