t,angII,angII_norm,diacid,ang17,at1r,at2r,ACE2,IR
0.0,0.02100000000194,0.0999904835224872,0.0,9.858000000000002,16.2,5.4,0.38508176697774726,0.3850817669777473
0.002,0.18030330005576836,0.8585054357909936,0.0,9.257468726131656,14.04561451408795,4.682714010843818,0.37919298917081323,0.43715983924601554
0.004,0.34655304014155713,1.6500955260352865,0.0,8.747091574474142,12.760639920792729,4.256495671279678,0.37419105902854755,0.4891126716847533
0.006000000000000001,0.5117178008400883,2.4365195394446375,0.0,8.321141718025801,12.221183403769652,4.0798656413665775,0.370060418136755,0.5409463211628442
0.008,0.6758049145050237,3.2178123886660885,0.0,7.974291528400915,12.31962146995138,4.11678955915863,0.3667831545906585,0.592666655439415
0.01,0.83881973333666,3.993999557942287,0.0,7.700808145841406,12.948208873433805,4.331192314107794,0.36433919926039143,0.644280220258408
0.012000000000000002,1.0007679369884885,4.76510809066841,0.0,7.495357677929675,14.0159898633138,4.6926202513122695,0.362708871642734,0.6957933977098943
0.014,1.1616551534419703,5.531164784205771,0.0,7.353198373491873,15.450988837082997,5.1769746411380995,0.3618735792305217,0.7472121769226364
0.016,1.321486934863979,6.292196074928187,0.0,7.269985666956281,17.194109210319308,5.764468903334032,0.36181527303861155,0.7985423344389752
0.018,1.480268821723973,7.048228343512802,0.0,7.241670748238202,19.195342673915587,6.438359392583886,0.3625162166769506,0.8497895122199229
0.02,1.6380063792276125,7.799288088416992,0.0,7.264466100581952,21.411997690350468,7.184352264172003,0.363958943181823,0.9009592331014871
0.022000000000000002,1.7947051992822052,8.545401935236729,0.0,7.334838269319067,23.80763737134048,7.990247854317421,0.3661262768280259,0.9520568932911747
0.024000000000000004,1.950370890717066,9.286596590141304,0.0,7.449433900637504,26.35017018754194,8.84530141179668,0.3690012549275996,1.0030877970203989
0.026,2.1050090863767714,10.022898873647518,0.0,7.605190166530623,29.013505893481618,9.74077753447629,0.3725673061029186,1.0540570832528913
0.028,2.25862541889507,10.754335605268324,0.0,7.799297424267486,31.77716487778845,10.669819372079841,0.37680817821722007,1.1049697536852325
0.03,2.411225509055423,11.480933548092096,0.0,8.029137043568353,34.62345942240132,11.62650485567154,0.381707924800575,1.155830682997666
